Sè trang bŞ	Tªn trang bŞ	Sè hiÖu thuéc tİnh 1: 	§¼ng cÊp thuéc tİnh 1: 	Sè hiÖu thuéc tİnh 2: 	§¼ng cÊp thuéc tİnh 2: 	Sè hiÖu thuéc tİnh 3: 	§¼ng cÊp thuéc tİnh 3: 	Sè hiÖu thuéc tİnh 4: 	§¼ng cÊp thuéc tİnh 4: 	Sè hiÖu thuéc tİnh 5: 	§¼ng cÊp thuéc tİnh 5: 	M· sè 6 thuéc tİnh 	§»ng cÊp 6 thuéc tİnh	M· sè 7 thuéc tİnh 	§»ng cÊp 7 thuéc tİnh	M· sè 8 thuéc tİnh 	§»ng cÊp 8 thuéc tİnh	Mµu s¾c trang bŞ
300105	Phong Khëi ChÊp Thiªn Hµnh	110	4	77	4	107	1	85	3									<color=Green2>
300106	Phong Khëi ChÊp Thiªn Hµnh	110	4	77	4	107	1	85	3									<color=Green2>
300107	L«i §éng TuÇn Thiªn	110	4	30	4	24	4	86	3									<color=Green2>
300108	L«i §éng TuÇn Thiªn	110	4	30	4	24	4	86	3									<color=Green2>
300109	L¨ng Hoa	110	4	63	4	24	4	85	3									<color=Green2>
300110	L¨ng Hoa	110	4	63	4	24	4	85	3									<color=Green2>
300111	L¨ng Hoa	110	4	63	4	24	4	85	3									<color=Green2>
300112	L¨ng Hoa	110	4	63	4	24	4	85	3									<color=Green2>
300113	ChiÕn Khİ S¸t ThÇn	15034	1	15033	1													<color=Fire>
300114	ChiÕn Khİ S¸t ThÇn	15034	1	15033	1													<color=Fire>
300115	ChiÕn Khİ S¸t ThÇn	15034	1	15033	1													<color=Fire>
300116	ChiÕn Khİ S¸t ThÇn	15034	1	15033	1													<color=Fire>
302500	Thanh §Æc vò khİ																	<color=Green2>
302501	S­ ¢n vò khİ																	<color=Green2>
350101	NiÕt Bµn	110	4	64	4	24	4	86	4									<color=Green2>
350201	NiÕt Bµn	110	4	64	4	24	4	86	4									<color=Green2>
370101	§¹t Ma	110	6	64	5	24	5	86	4									<color=Green2>
370102	To¸i Ngäc	9	5	27	2	252	2	251	2									<color=Green2>
370201	§¹t Ma	110	6	64	5	24	5	86	4									<color=Green2>
370202	To¸i Ngäc	9	5	27	2	252	2	251	2									<color=Green2>
402500	Thanh §Æc vò khİ																	<color=Green2>
402501	S­ ¢n vò khİ																	<color=Green2>
450101	Kim Cang	110	4	13	2	24	4	86	3									<color=Green2>
450201	Kim Cang	110	4	13	2	24	4	86	3									<color=Green2>
470101	Khai s¬n	110	6	13	2	24	5	86	4									<color=Green2>
470102	To¸i Ngäc	9	5	27	2	120	4	251	2									<color=Green2>
470201	Khai s¬n	110	6	13	2	24	5	86	4									<color=Green2>
470202	To¸i Ngäc	9	5	27	2	120	4	251	2									<color=Green2>
500101	Nh­ ı C¸t T­êng	107	2															<color=Purple>
500102	§«ng Ph­¬ng Long Ch©u																	<color=Gold>
500103	Phi D­¬ng																	<color=Gold>
500104	TŞch Väng																	<color=Gold>
500105	KhuÊt Nguyªn Béi																	<color=Gold>
500106	§¹i Lùc ThÇn H¹ng Liªn																	<color=Gold>
500107	Th¸i H­ HuyÔn Ngäc																	<color=Purple>
500108	Th¸i H­ HuyÔn §¸i 																	<color=Purple>
500109	Th¸i H­ HuyÔn Hoµn																	<color=Purple>
500110	Th¸i H­ HuyÔn Béi																	<color=Purple>
500111	Th¸i H­ HuyÔn Giíi																	<color=Purple>
500112	Th¸i H­ HuyÔn §¹i																	<color=Purple>
500113	Th¸i H­ HuyÔn Th¹ch																	<color=Purple>
500114	Ngäc Thè D­îc Bao																	<color=Gold>
500115	H»ng Nga NguyÖt Vò §¸i																	<color=Gold>
500116	HËu NghÖ L¹c NhËt Hoµn																	<color=Gold>
500117	Cöu Thiªn HuyÒn Ngäc																	<color=Gold>
500118	Cöu Thiªn HuyÒn §¸i																	<color=Gold>
500119	Cöu Thiªn HuyÒn Hoµn																	<color=Gold>
500120	Cöu Thiªn HuyÒn Béi																	<color=Gold>
500121	Cöu Thiªn HuyÒn Giíi																	<color=Gold>
500122	Cöu Thiªn HuyÒn §¹i																	<color=Gold>
500123	Cöu Thiªn HuyÒn Th¹ch																	<color=Gold>
501001	TiÓu Th­ Giíi ChØ																	<color=Purple>
501002	Tr­ëng L·o ChØ Hoµn																	<color=Purple>
501003	Tµng KiÕm B¶o Ch©u																	<color=Gold>
501004	Tµng KiÕm Kú Th¹ch																	<color=Gold>
501005	Tµng KiÕm Kim Ên																	<color=Gold>
502500	Thanh §Æc vò khİ																	<color=Green2>
502501	S­ ¢n vò khİ																	<color=Green2>
511001	Trang Chñ m·o																	<color=Purple>
511002	Trang Chñ m·o																	<color=Purple>
511003	Trang Chñ m·o																	<color=Purple>
511004	Trang Chñ m·o																	<color=Purple>
511005	Tµng KiÕm Tö Kim m·o																	<color=Gold>
511006	Tµng KiÕm Tö Kim m·o																	<color=Gold>
511007	Tµng KiÕm Tö Kim m·o																	<color=Gold>
511008	Tµng KiÕm Tö Kim m·o																	<color=Gold>
521001	Tæng Qu¶n Ngo¹i trang																	<color=Purple>
521002	Tæng Qu¶n Ngo¹i trang																	<color=Purple>
521003	Tæng Qu¶n Ngo¹i trang																	<color=Purple>
521004	Tæng Qu¶n Ngo¹i trang																	<color=Purple>
521005	Kim Lò Th­êng																	<color=Gold>
521006	Kim Lò Th­êng																	<color=Gold>
521007	Kim Lò Th­êng																	<color=Gold>
521008	Kim Lò Th­êng																	<color=Gold>
531001	Tæng Qu¶n khè																	<color=Purple>
531002	Tæng Qu¶n khè																	<color=Purple>
531003	Tæng Qu¶n khè																	<color=Purple>
531004	Tæng Qu¶n khè																	<color=Purple>
531005	Tµng KiÕm ¤ kim phôc																	<color=Gold>
531006	Tµng KiÕm ¤ kim phôc																	<color=Gold>
531007	Tµng KiÕm ¤ kim phôc																	<color=Gold>
531008	Tµng KiÕm ¤ kim phôc																	<color=Gold>
600001	Ph¸ Yªn ®ao																	<color=Gold>
600002	Ph¸ Yªn c«n																	<color=Gold>
600003	Phï Yªn tr­îng																	<color=Gold>
600004	Hµm Yªn thñ																	<color=Gold>
600005	Tµng Yªn ch©m																	<color=Gold>
600006	Phi Yªn kiÕm																	<color=Gold>
600007	VËn Yªn cÇm																	<color=Gold>
600008	V©n Yªn thñ																	<color=Gold>
600009	L­u Yªn c«n																	<color=Gold>
600010	HuyÒn Yªn kiÕm																	<color=Gold>
600011	Vò Yªn bót																	<color=Gold>
600012	Hµ Tiªm Th­¬ng																	<color=Gold>
600013	Hµnh Yªn Cung																	<color=Gold>
600014	Träc Yªn nhÉn																	<color=Gold>
600015	Yªu Yªn tr¶o																	<color=Gold>
600016	Thèi X¸n Chi Tinh																	<color=Gold>
602500	Thanh §Æc vò khİ																	<color=Green2>
602501	S­ ¢n vò khİ																	<color=Green2>
650101	§o¹n thñy	110	4	63	4	77	4	85	3									<color=Green2>
650201	§o¹n thñy	110	4	63	4	77	4	85	3									<color=Green2>
650301	§o¹n thñy	110	4	63	4	77	4	85	3									<color=Green2>
650401	§o¹n thñy	110	4	63	4	77	4	85	3									<color=Green2>
670101	Th¸m hoa	110	6	63	5	77	6	85	4									<color=Green2>
670102	To¸i Ngäc	9	5	27	2	251	2	85	3									<color=Green2>
670201	Th¸m hoa	110	6	63	5	77	6	85	4									<color=Green2>
670202	To¸i Ngäc	9	5	27	2	251	2	85	3									<color=Green2>
670301	Th¸m hoa	110	6	63	5	77	6	85	4									<color=Green2>
670302	To¸i Ngäc	9	5	27	2	251	2	85	3									<color=Green2>
670401	Th¸m hoa	110	6	63	5	77	6	85	4									<color=Green2>
670402	To¸i Ngäc	9	5	27	2	251	2	85	3									<color=Green2>
702500	Thanh §Æc vò khİ																	<color=Green2>
702501	S­ ¢n vò khİ																	<color=Green2>
802500	Thanh §Æc vò khİ																	<color=Green2>
802501	S­ ¢n vò khİ																	<color=Green2>
850301	Tø T­¬ng	110	4	13	2	24	4	89	5									<color=Green2>
850401	Tø T­¬ng	110	4	13	2	24	4	89	5									<color=Green2>
870301	PhËt Quang	110	6	13	2	24	5	89	5									<color=Green2>
870302	To¸i Ngäc	9	5	42	5	251	2	250	5									<color=Green2>
870401	PhËt Quang	110	6	13	2	24	5	89	5									<color=Green2>
870402	To¸i Ngäc	9	5	42	5	251	2	250	5									<color=Green2>
902500	Thanh §Æc vò khİ																	<color=Green2>
902501	S­ ¢n vò khİ																	<color=Green2>
911021	Tø H¶i hiÖp	304	2	101	1	310	3	309	3	319	1							<color=Purple>
911022	Tø H¶i hiÖp	304	2	101	1	310	3	309	3	319	1							<color=Purple>
911023	Tø H¶i hiÖp	304	2	101	1	310	3	309	3	319	1							<color=Purple>
911024	Tø H¶i hiÖp	304	2	101	1	310	3	309	3	319	1							<color=Purple>
912021	§Ö tö t¸m tói	304	2	101	1	310	3	309	3	320	1							<color=Purple>
912022	§Ö tö t¸m tói	304	2	101	1	310	3	309	3	320	1							<color=Purple>
912023	§Ö tö t¸m tói	304	2	101	1	310	3	309	3	320	1							<color=Purple>
912024	§Ö tö t¸m tói	304	2	101	1	310	3	309	3	320	1							<color=Purple>
914021	V« ng· ®¹o nh©n	304	2	101	1	312	3	311	3	321	1							<color=Purple>
914022	V« ng· ®¹o nh©n	304	2	101	1	312	3	311	3	321	1							<color=Purple>
914023	V« ng· ®¹o nh©n	304	2	101	1	312	3	311	3	321	1							<color=Purple>
914024	V« ng· ®¹o nh©n	304	2	101	1	312	3	311	3	321	1							<color=Purple>
915021	Nhµn V©n HiÖp §¹o	304	2	101	1	310	3	309	3	322	1							<color=Purple>
915022	Nhµn V©n HiÖp §¹o	304	2	101	1	310	3	309	3	322	1							<color=Purple>
915023	Nhµn V©n HiÖp §¹o	304	2	101	1	310	3	309	3	322	1							<color=Purple>
915024	Nhµn V©n HiÖp §¹o	304	2	101	1	310	3	309	3	322	1							<color=Purple>
917021	PhÊn vò t­íng qu©n	304	2	324	1	310	3	309	3	323	1							<color=Purple>
917022	PhÊn vò t­íng qu©n	304	2	324	1	310	3	309	3	323	1							<color=Purple>
917023	PhÊn vò t­íng qu©n	304	2	324	1	310	3	309	3	323	1							<color=Purple>
917024	PhÊn vò t­íng qu©n	304	2	324	1	310	3	309	3	323	1							<color=Purple>
918021	PhÊn uy t­íng qu©n	304	2	326	1	310	3	309	3	325	1							<color=Purple>
918022	PhÊn uy t­íng qu©n	304	2	326	1	310	3	309	3	325	1							<color=Purple>
918023	PhÊn uy t­íng qu©n	304	2	326	1	310	3	309	3	325	1							<color=Purple>
918024	PhÊn uy t­íng qu©n	304	2	326	1	310	3	309	3	325	1							<color=Purple>
920021	H¾c V« Th­êng	304	2	101	1	310	3	309	3	327	1							<color=Purple>
920022	H¾c V« Th­êng	304	2	101	1	310	3	309	3	327	1							<color=Purple>
920023	H¾c V« Th­êng	304	2	101	1	310	3	309	3	327	1							<color=Purple>
920024	H¾c V« Th­êng	304	2	101	1	310	3	309	3	327	1							<color=Purple>
921021	B¹ch V« Th­êng	304	2	101	1	312	3	311	3	328	1							<color=Purple>
921022	B¹ch V« Th­êng	304	2	101	1	312	3	311	3	328	1							<color=Purple>
921023	B¹ch V« Th­êng	304	2	101	1	312	3	311	3	328	1							<color=Purple>
921024	B¹ch V« Th­êng	304	2	101	1	312	3	311	3	328	1							<color=Purple>
950301	HiÖp n÷	110	4	14	2	27	2	86	3									<color=Green2>
950401	HiÖp n÷	110	4	14	2	27	2	86	3									<color=Green2>
970301	Hoa sen	110	6	14	2	27	2	86	4									<color=Green2>
970302	To¸i Ngäc	9	5	93	4	86	3	251	2									<color=Green2>
970401	Hoa sen	110	6	14	2	27	2	86	4									<color=Green2>
970402	To¸i Ngäc	9	5	93	4	86	3	251	2									<color=Green2>
1002500	Thanh §Æc vò khİ																	<color=Green2>
1002501	S­ ¢n vò khİ																	<color=Green2>
1102500	Thanh §Æc vò khİ																	<color=Green2>
1102501	S­ ¢n vò khİ																	<color=Green2>
1150101	CÇm Long	110	4	27	2	63	4	85	3									<color=Green2>
1150201	CÇm Long	110	4	27	2	63	4	85	3									<color=Green2>
1150301	CÇm Long	110	4	27	2	63	4	85	3									<color=Green2>
1150401	CÇm Long	110	4	27	2	63	4	85	3									<color=Green2>
1170101	Gi¸ng Long	110	6	27	2	63	5	85	4									<color=Green2>
1170102	To¸i Ngäc	9	5	252	2	251	2	86	3									<color=Green2>
1170201	Gi¸ng Long	110	6	27	2	63	5	85	4									<color=Green2>
1170202	To¸i Ngäc	9	5	252	2	251	2	86	3									<color=Green2>
1170301	Gi¸ng Long	110	6	27	2	63	5	85	4									<color=Green2>
1170302	To¸i Ngäc	9	5	252	2	251	2	86	3									<color=Green2>
1170401	Gi¸ng Long	110	6	27	2	63	5	85	4									<color=Green2>
1170402	To¸i Ngäc	9	5	252	2	251	2	86	3									<color=Green2>
1250101	Khu«ng Phï	110	4	77	4	63	4	85	3									<color=Green2>
1250201	Khu«ng Phï	110	4	77	4	63	4	85	3									<color=Green2>
1250301	Khu«ng Phï	110	4	77	4	63	4	85	3									<color=Green2>
1250401	Khu«ng Phï	110	4	77	4	63	4	85	3									<color=Green2>
1270101	TÕ ThÕ	110	6	77	6	63	5	85	4									<color=Green2>
1270102	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1270201	TÕ ThÕ	110	6	77	6	63	5	85	4									<color=Green2>
1270202	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1270301	TÕ ThÕ	110	6	77	6	63	5	85	4									<color=Green2>
1270302	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1270401	TÕ ThÕ	110	6	77	6	63	5	85	4									<color=Green2>
1270402	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1450101	Tam Thanh	110	4	13	2	24	4	86	3									<color=Green2>
1450201	Tam Thanh	110	4	13	2	24	4	86	3									<color=Green2>
1450301	Tam Thanh	110	4	13	2	24	4	86	3									<color=Green2>
1450401	Tam Thanh	110	4	13	2	24	4	86	3									<color=Green2>
1470101	Ch©n Vò	110	6	13	2	24	5	86	4									<color=Green2>
1470102	To¸i Ngäc	9	5	85	3	252	2	251	2									<color=Green2>
1470201	Ch©n Vò	110	6	13	2	24	5	86	4									<color=Green2>
1470202	To¸i Ngäc	9	5	85	3	252	2	251	2									<color=Green2>
1470301	Ch©n Vò	110	6	13	2	24	5	86	4									<color=Green2>
1470302	To¸i Ngäc	9	5	85	3	252	2	251	2									<color=Green2>
1470401	Ch©n Vò	110	6	13	2	24	5	86	4									<color=Green2>
1470402	To¸i Ngäc	9	5	85	3	252	2	251	2									<color=Green2>
1550101	L¨ng NhËt	110	4	14	2	77	4	85	3									<color=Green2>
1550201	L¨ng NhËt	110	4	14	2	77	4	85	3									<color=Green2>
1550301	L¨ng NhËt	110	4	14	2	77	4	85	3									<color=Green2>
1550401	L¨ng NhËt	110	4	14	2	77	4	85	3									<color=Green2>
1570101	Hñy NhËt	110	6	14	2	77	6	85	4									<color=Green2>
1570102	To¸i Ngäc	9	5	252	1	251	2	85	3									<color=Green2>
1570201	Hñy NhËt	110	6	14	2	77	6	85	4									<color=Green2>
1570202	To¸i Ngäc	9	5	252	1	251	2	85	3									<color=Green2>
1570301	Hñy NhËt	110	6	14	2	77	6	85	4									<color=Green2>
1570302	To¸i Ngäc	9	5	252	1	251	2	85	3									<color=Green2>
1570401	Hñy NhËt	110	6	14	2	77	6	85	4									<color=Green2>
1570402	To¸i Ngäc	9	5	252	1	251	2	85	3									<color=Green2>
1750101	Xa Kş	110	4	30	4	63	4	85	3									<color=Green2>
1750201	Xa Kş	110	4	30	4	63	4	85	3									<color=Green2>
1750301	Xa Kş	110	4	30	4	63	4	85	3									<color=Green2>
1750401	Xa Kş	110	4	30	4	63	4	85	3									<color=Green2>
1770101	Xa Kş	110	6	30	5	63	5	85	4									<color=Green2>
1770102	To¸i Ngäc	9	5	252	2	251	2	101	1									<color=Green2>
1770201	Xa Kş	110	6	30	5	63	5	85	4									<color=Green2>
1770202	To¸i Ngäc	9	5	252	2	251	2	101	1									<color=Green2>
1770301	Xa Kş	110	6	30	5	63	5	85	4									<color=Green2>
1770302	To¸i Ngäc	9	5	252	2	251	2	101	1									<color=Green2>
1770401	Xa Kş	110	6	30	5	63	5	85	4									<color=Green2>
1770402	To¸i Ngäc	9	5	252	2	251	2	101	1									<color=Green2>
1850101	D­¬ng Uy	110	4	107	1	63	4	85	3									<color=Green2>
1850201	D­¬ng Uy	110	4	107	1	63	4	85	3									<color=Green2>
1850301	D­¬ng Uy	110	4	107	1	63	4	85	3									<color=Green2>
1850401	D­¬ng Uy	110	4	107	1	63	4	85	3									<color=Green2>
1870101	D­¬ng Uy	110	6	107	2	63	5	85	4									<color=Green2>
1870102	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1870201	D­¬ng Uy	110	6	107	2	63	5	85	4									<color=Green2>
1870202	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1870301	D­¬ng Uy	110	6	107	2	63	5	85	4									<color=Green2>
1870302	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
1870401	D­¬ng Uy	110	6	107	2	63	5	85	4									<color=Green2>
1870402	To¸i Ngäc	9	5	252	1	251	2	86	3									<color=Green2>
2050101	U Lung	110	4	107	1	24	4	85	3									<color=Green2>
2050201	U Lung	110	4	107	1	24	4	85	3									<color=Green2>
2050301	U Lung	110	4	107	1	24	4	85	3									<color=Green2>
2050401	U Lung	110	4	107	1	24	4	85	3									<color=Green2>
2070101	U Minh	110	6	107	2	24	5	85	4									<color=Green2>
2070201	U Minh	110	6	107	2	24	5	85	4									<color=Green2>
2070301	U Minh	110	6	107	2	24	5	85	4									<color=Green2>
2070401	U Minh	110	6	107	2	24	5	85	4									<color=Green2>
2150101	Miªu M«n	110	4	108	2	24	4	86	3									<color=Green2>
2150201	Miªu M«n	110	4	108	2	24	4	86	3									<color=Green2>
2150301	Miªu M«n	110	4	108	2	24	4	86	3									<color=Green2>
2150401	Miªu M«n	110	4	108	2	24	4	86	3									<color=Green2>
2170101	Miªu M«n	110	6	108	3	24	5	86	4									<color=Green2>
2170201	Miªu M«n	110	6	108	3	24	5	86	4									<color=Green2>
2170301	Miªu M«n	110	6	108	3	24	5	86	4									<color=Green2>
2170401	Miªu M«n	110	6	108	3	24	5	86	4									<color=Green2>
2170402	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14950	1							<color=Gold>
2170403	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	13627	1							<color=Gold>
2170404	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	13628	1							<color=Gold>
2170405	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13629	1							<color=Gold>
2170406	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	14952	1							<color=Gold>
2170407	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15286	1	14958	1							<color=Gold>
2170408	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14951	1							<color=Gold>
2170409	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13633	1							<color=Gold>
2170410	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	14211	1							<color=Gold>
2170411	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14218	1							<color=Gold>
2170412	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13636	1							<color=Gold>
2170413	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13637	1							<color=Gold>
2170414	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14953	1							<color=Gold>
2170415	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	13639	1							<color=Gold>
2170416	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	14954	1							<color=Gold>
2170417	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14955	1							<color=Gold>
2170418	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14134	1							<color=Gold>
2170419	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15277	1	15278	1	14212	1							<color=Gold>
2170420	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13641	1							<color=Gold>
2170421	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	13642	1							<color=Gold>
2170422	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14409	1							<color=Gold>
2170423	Tèng-ThÇn ¦ng T­íng 	15274	1	15275	1	15276	1	15278	1	14407	1							<color=Gold>
2170424	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15281	1	15283	1	14950	1							<color=Gold>
2170425	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15282	1	15283	1	13627	1							<color=Gold>
2170426	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15282	1	15283	1	13628	1							<color=Gold>
2170427	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15281	1	15283	1	13629	1							<color=Gold>
2170428	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15282	1	15283	1	14952	1							<color=Gold>
2170429	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15282	1	15287	1	14958	1							<color=Gold>
2170430	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15281	1	15283	1	14951	1							<color=Gold>
2170431	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15281	1	15283	1	13633	1							<color=Gold>
2170432	Tèng-ThÇn ¦ng So¸i 	15279	1	15280	1	15282	1	15283	1	14211	1							<color=Gold>
