Tªn UÈn Linh	Lo¹i h×nh chİnh	Lo¹i h×nh phô	Ph©n lo¹i chi tiÕt	NÆng	Gi¸	Ngò hµnh	Kh¶m n¹m tiªu hao (Vµng)	Phßng ngù (Néi, ngo¹i)	Thuéc tİnh hç trî 1	TrŞ sè Thuéc tİnh hç trî 1	Thuéc tİnh hç trî 2	TrŞ sè Thuéc tİnh hç trî 2	Sè trang bŞ	§¾ng cÊp yªu cÇu	Giíi tİnh yªu cÇu	ThÓ h×nh yªu cÇu	M«n ph¸i yªu cÇu	HiÖn h×nh nhá trªn giao diÖn	HiÖn h×nh lín trªn giao diÖn	ThuyÕt minh	Khi sö dông trang bŞ sÏ hiÓn thŞ tªn lo¹i h×nh	Khi vøt ra ngoµi sÏ hiÓn thŞ tªn	File gèc	§¸nh gi¸ ®¼ng cÊp	Cã/kh«ng thÓ giao dŞch (0 ®­îc,1 kh«ng ®­îc,)	Cã/kh«ng thÓ vøt (0 ®­îc; 1 kh«ng ®­îc)	L­u ph¸i	Cã/Kh«ng thÓ söa (0Cã/1Kh«ng)
C-Cuång NhÉn-Lv8	0	149	154	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-L¨ng NhuÖ-Lv8	0	149	155	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Linh Viªn-Lv8	0	149	156	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-H¶i VËn-Lv8	0	149	157	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-H¶i T©m-Lv8	0	149	158	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Qu¸n Th¹ch-Lv8	0	149	159	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Né Ng©m-Lv8	0	149	160	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Xuyªn V©n-Lv8	0	149	161	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
																												
T-LiÖt Nham-Lv8	0	150	141	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Ph¸ Kh«ng-Lv8	0	150	142	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Tóy KiÕm-Lv8	0	150	143	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-TËt Phong-Lv8	0	150	144	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-TÊn Vò-Lv8	0	150	145	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-ThÇn Lùc-Lv8	0	150	146	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Ng­ng ThÇn-Lv8	0	150	147	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-V« Gian-Lv8	0	150	148	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-V« Cùc-Lv8	0	150	149	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Cuång NhÉn-Lv8	0	150	150	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-L¨ng NhuÖ-Lv8	0	150	151	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Linh Viªn-Lv8	0	150	152	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-H¶i VËn-Lv8	0	150	153	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-H¶i T©m-Lv8	0	150	154	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-V« L­îng-Lv8	0	150	155	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
T-Môc Minh-Lv8	0	150	156	0	20000	0	300											\image\item\other\¶Ò»»È¯7a1.spr	\image\item\other\¶Ò»»È¯7a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang h¹ trang, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
