LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Mở khóa:  đặc trưng=8:2		D:C:B=4:3:3
2750	Hộ giáp nội phòng - Xanh lam	266	14351	1	750	1000	595				
2751	Hộ giáp nội ngoại phòng - Xanh lam	266	14352	1	750	1000	596				
2752	Điểm sinh lực- Xanh lam	266	14353	1	750	1000	597				
2753	Phòng bộc - Tím	266	14382	1	450	1000	592				
2754	Giảm bộc - Tím	266	14383	1	450	1000	593				
2755	Hộ giáp ngoại phòng - Tím	266	14384	1	150	1000	594				
2756	Hộ giáp nội phòng - Tím	266	14385	1	150	1000	595				
2757	Hộ giáp nội ngoại phòng - Tím	266	14386	1	150	1000	596				
2758	Điểm sinh lực - Tím	266	14387	1	150	1000	597				
2759	Phòng bộc - Vàng	266	14280	1	300	1000	592				
2760	Giảm bộc - Vàng	266	14281	1	300	1000	593				
2761	Hộ giáp ngoại phòng - Vàng	266	14282	1	100	1000	594				
2762	Hộ giáp nội phòng - Vàng	266	14283	1	100	1000	595				
2763	Hộ giáp nội ngoại phòng - Vàng	266	14284	1	100	1000	596				
2764	Điểm sinh lực - Vàng	266	14285	1	100	1000	597				
2765	Thuộc tính mở khóa Khởi Phượng 6 sao 2----------------------------------------------										
2766	Nội công - Xanh lam	267	14323	1	3000	1000	598				
2767	Thân pháp - Xanh lam	267	14322	1	2250	1000	599				
2768	Động sát - Xanh lam	267	14324	1	2250	1000	600				
2769	Nội công - Tím	267	14357	1	600	1000	598				
2770	Thân pháp - Tím	267	14356	1	450	1000	599				
2771	Động sát - Tím	267	14358	1	450	1000	600				
2772	Nội công - Vàng	267	14255	1	400	1000	598				
2773	Thân pháp - Vàng	267	14254	1	300	1000	599				
2774	Động sát - Vàng	267	14256	1	300	1000	600				
2775	Thuộc tính mở khóa Khởi Phượng 6 sao 3-1;2----------------------------------------------										
2776	Giới hạn cao nhất nội công vũ khí- xanh lam	268	14329	1	2250	1000	601				
2777	Giới hạn thấp nhất nội công vũ khí- xanh lam	268	14330	1	2250	1000	602				
2778	Tỷ lệ nội công - Xanh lam	268	14336	1	1500	1000	603				
2779	Điểm tổng công kích nội công - Xanh lam	268	14334	1	1500	1000	604				
2780	Giới hạn cao nhất nội công vũ khí - Tím	268	14363	1	450	1000	601				
2781	Giới hạn nội công vũ khí - Tím	268	14364	1	450	1000	602				
2782	Tỷ lệ nội công- Tím	268	14370	1	300	1000	603				
2783	Điểm tổng công kích nội công - Tím	268	14368	1	300	1000	604				
2784	Giới hạn cao nhất nội công vũ khí - Vàng	268	14261	1	300	1000	601				
2785	Giới hạn thấp nhất nội công vũ khí - Vàng	268	14262	1	300	1000	602				
2786	Tỷ lệ nội công-vàng	268	14268	1	200	1000	603				
2787	Điểm tổng công kích nội công- vàng	268	14266	1	200	1000	604				
2788	Thuộc tính mở khóa Khởi Phượng 6 sao 3-3----------------------------------------------										
2789	Tốc độ chạy - Xanh lam	269	14341	1	2625	1000	605				
2790	Phát huy Võ công- Xanh lam	269	14343	1	375	1000	606				
2791	Giảm nửa chịu thương - Xanh lam	269	14344	1	2250	1000	607				
2792	Xác suất chuẩn xác - Xanh lam	269	14345	1	750	1000	608				
2793	Rút ngắn động tác bị thương- Xanh lam	269	14354	1	1500	1000	609				
2794	Tốc độ chạy -Tím	269	14375	1	525	1000	605				
2795	Phát huy Võ công - Tím	269	14377	1	75	1000	606				
2796	Giảm nửa chịu thương - Tím	269	14276	1	450	1000	607				
2797	Xác suất chuẩn xác - Tím	269	14379	1	150	1000	608				
2798	Rút ngắn động tác bị thương- Tím	269	14388	1	300	1000	609				
2799	Tốc độ chạy - Vàng	269	14273	1	350	1000	605				
2800	Phát huy Võ công - Vàng	269	14275	1	50	1000	606				
2801	Giảm nửa chịu thương - Vàng	269	14276	1	300	1000	607				
2802	Xác suất chuẩn xác - Vàng	269	14277	1	100	1000	608				
2803	Rút ngắn động tác bị thương- Vàng	269	14286	1	200	1000	609				
2804	Tín Vật Bang Hội-Thuộc Tính Cơ Bản 16-------------------------------------------------										
2805	Điểm số phá địch	270	14550	1	10000	2000	610				
2806	Kháng tất cả	271	14551	1	10000	2000	611				
2807	Điểm số công kích	272	14552	1	10000	2000	612				
2808	Tín Vật Bang Hội-Thuộc Tính Cơ Bản 17-------------------------------------------------										
2809	Điểm số phá địch	273	14553	1	10000	2000	613				
2810	Kháng tất cả	274	14554	1	10000	2000	614				
2811	Điểm số công kích	275	14555	1	10000	2000	615				
2812	Tín Vật Bang Hội-Thuộc Tính Cơ Bản 18-------------------------------------------------										
2813	Điểm số phá địch	276	14556	1	10000	2000	616				
2814	Kháng tất cả	277	14557	1	10000	2000	617				
2815	Điểm số công kích	278	14558	1	10000	2000	618				
2816	Tín Vật Bang Hội-Thuộc Tính Cơ Bản 19-------------------------------------------------										
2817	Điểm số phá địch	279	14559	1	10000	2000	619				
2818	Kháng tất cả	280	14560	1	10000	2000	620				
2819	Điểm số công kích	281	14561	1	10000	2000	621				
2820	Tín Vật Bang Hội-Thuộc Tính Cơ Bản 20-------------------------------------------------										
2821	Điểm số phá địch	282	14562	1	10000	2000	622				
2822	Kháng tất cả	283	14563	1	10000	2000	623				
2823	Điểm số công kích	284	14564	1	10000	2000	624				
2824	Thuộc tính Bộ Cửu Châu-Đầu -------------------------------------------------										
2825	Thuộc Tính Cố Định	285	14565	1	10000	3000	625				
2826	Thuộc tính Bộ Cửu Châu-Áo -------------------------------------------------										
2827	Thuộc Tính Cố Định	286	14566	1	10000	3000	626				
2828	Thuộc tính Bộ Cửu Châu-Quần -------------------------------------------------										
2829	Thuộc Tính Cố Định	287	14567	1	10000	3000	627				
2830	Thuộc tính Bộ Cửu Châu-Phòng Cụ-Dòng 1 tự chọn -------------------------------------------------										
2831	Sát Thương Cổ	288	14568	1	10000	1000	628				
2832	Sát thương	288	14569	1	10000	1000	629				
2833	Ngoại công %	288	14570	1	10000	1000	630				
2834	Nội kích %	288	14571	1	10000	1000	631				
2835	Sức mạnh	288	14572	1	10000	1000	632				
2836	Nội lực 	288	14573	1	10000	1000	633				
2837	Gân cốt	288	14574	1	10000	1000	634				
2838	Thân pháp	288	14575	1	10000	1000	635				
2839	Linh hoạt	288	14576	1	10000	1000	636				
2840	Thuộc tính Bộ Cửu Châu-Dòng 2 tự chọn -------------------------------------------------										
2841	Sinh mệnh %	289	14577	1	10000	1000	637				
2842	Nội lực %	289	14578	1	10000	1000	638				
2843	Ngoại Phòng (%)	289	14579	1	10000	1000	639				
2844	Nội Phòng (%)	289	14580	1	10000	1000	640				
2845	Nội Ngoại Phòng (%)	289	14581	1	10000	1000	641				
2846	Ngoại Phòng (Điểm)	289	14582	1	10000	1000	642				
2847	Điểm Nội Phòng	289	14583	1	10000	1000	643				
2848	Nội Ngoại Phòng (Điểm)	289	14584	1	10000	1000	644				
2849	Thuộc tính Bộ Cửu Châu-Dòng 3 tự chọn -------------------------------------------------										
2850	Né tránh tất cả trạng thái phụ	290	14585	1	10000	1000	645				
2851	Khi bị tấn công sẽ tăng di chuyển bản thân	290	14586	1	10000	1000	646				
2852	Điểm sinh lực	290	14587	1	10000	1000	647				
2853	Phòng thủ bạo kích	290	14588	1	10000	1000	648				
2854	Thuộc tính Bộ Cửu Châu-Trang Sức -------------------------------------------------										
2855	Thuộc Tính Cố Định	309	14589	1	10000	3000	649				
2856	Thuộc tính Bộ Cửu Châu-Trang Sức-Dòng 1 tự chọn -------------------------------------------------										
2857	Sát Thương Cổ	310	14591	1	10000	1000	650				
2858	Sát thương	310	14592	1	10000	1000	651				
2859	Nội Ngoại Công	310	14593	1	10000	1000	652				
2860	Sức mạnh	310	14594	1	10000	1000	653				
2861	Nội lực 	310	14595	1	10000	1000	654				
2862	Gân cốt	310	14596	1	10000	1000	655				
2863	Thân pháp	310	14597	1	10000	1000	656				
2864	Linh hoạt	310	14598	1	10000	1000	657				
2865	Thuộc tính Bộ Cửu Châu-Trang Sức-Dòng 2 tự chọn -------------------------------------------------										
2866	Sinh mệnh %	311	14599	1	10000	1000	658				
2867	Nội lực %	311	14600	1	10000	1000	659				
2868	Ngoại Phòng (%)	311	14601	1	10000	1000	660				
2869	Nội Phòng (%)	311	14602	1	10000	1000	661				
2870	Nội Ngoại Phòng (%)	311	14603	1	10000	1000	662				
2871	Ngoại Phòng (Điểm)	311	14604	1	10000	1000	663				
2872	Điểm Nội Phòng	311	14605	1	10000	1000	664				
2873	Nội Ngoại Phòng (Điểm)	311	14606	1	10000	1000	665				
2874	Thuộc tính Bộ Cửu Châu-Trang Sức-Dòng 3 tự chọn -------------------------------------------------										
2875	Dùng kỹ năng có xác suất không cần chờ	312	496	1	10000	1000	666				
2876	Tỷ lệ xuất chiêu %	312	14607	1	10000	1000	667				
2877	Mật tịch cộng thêm tăng	312	14608	1	10000	1000	668				
2878	ST Thành NL	312	14609	1	10000	1000	669				
2879	Thọ thương giảm	312	14610	1	10000	1000	670				
2880	Dược hiệu kéo dài	312	14635	1	10000	1000	671				
2881	Kỹ năng giảm hao nội lực	312	14611	1	10000	1000	672				
2882	Điểm Bạo Kích	312	14612	1	10000	1000	673				
2883	Vũ Khí Bộ Cửu Châu-Tự Chọn-Nội Công -------------------------------------------------										
2884	Nội Công	313	14614	1	10000	2000	674				
2885	Vũ Khí Bộ Cửu Châu-Tự Chọn-Đàn -------------------------------------------------										
2886	Thân pháp	314	14615	1	10000	2000	675				
2887	Linh hoạt	314	14616	1	10000	2000	676				
2888	Vũ Khí Bộ Cửu Châu-Tự Chọn-Ngoại Công -------------------------------------------------										
2889	Ngoại Công	315	14617	1	10000	2000	677				
2890	Vũ Khí Bộ Cửu Châu-Tự Chọn-Sát Thương -------------------------------------------------										
2891	Thân pháp	316	14618	1	10000	2000	678				
2892	Linh hoạt	316	14619	1	10000	2000	679				
2893	Vũ Khí Bộ Cửu Châu-Cố Định -------------------------------------------------										
2894	Bạo thương	317	14613	1	10000	1000	680				
2895	Vũ Khí Bộ Cửu Châu-Tự Chọn-Thông Dụng 1 -------------------------------------------------										
2896	Sức mạnh	318	14620	1	10000	1000	681				
2897	Nội lực 	318	14621	1	10000	1000	682				
2898	Gân cốt	318	14622	1	10000	1000	683				
2899	Thân pháp	318	14623	1	10000	1000	684				
2900	Linh hoạt	318	14624	1	10000	1000	685				
2901	Kháng tất cả	318	14625	1	10000	1000	686				
2902	Vũ Khí Bộ Cửu Châu-Tự Chọn-Thông Dụng 2 -------------------------------------------------										
2903	Cổ Độc	319	14626	1	10000	1000	687				
2904	Sát thương	319	14627	1	10000	1000	688				
2905	Điểm Bạo Kích	319	14628	1	10000	1000	689				
2906	Vũ Khí Bộ Cửu Châu-Tự Chọn-Thông Dụng 3 -------------------------------------------------										
2907	Giảm Ngoại Phòng (%)	320	14629	1	10000	1000	690				
2908	Giảm Nội Phòng (%)	320	14630	1	10000	1000	691				
2909	Giảm Nội Ngoại Phòng (%)	320	14631	1	10000	1000	692				
2910	Giảm Ngoại Phòng (Điểm)	320	14632	1	10000	1000	693				
2911	Giảm Nội Phòng (Điểm)	320	14633	1	10000	1000	694				
2912	Giảm Nội Ngoại Phòng (Điểm)	320	14634	1	10000	1000	695				
3000	Bộ Thông Thiên_Đầu 3 dòng trước trưởng thành---------------------------------------------------										
3001	Điểm sinh lực	340	13573	15	10000	1000					
3002	Giảm thương bạo kích	341	14192	4	10000	1000					
3003	Xuất chiêu	342	13342	3	10000	1000					
3004	Bộ Thông Thiên_Đầu 3 dòng sau mở khóa---------------------------------------------------										
3005	Nội ngoại công %	343	14194	6	10000	1000					
3006	Tỷ lệ nội ngoại phòng	344	644	4	10000	1000					
3007	Phòng thủ bạo kích	345	14204	2	10000	1000					
3008	Bộ Thông Thiên_y 3 dòng trước trưởng thành---------------------------------------------------										
3009	Điểm sinh lực	346	13721	25	10000	1000					
3010	Giảm thương bạo kích	347	14192	4	10000	1000					
3011	Kháng tất cả	348	14195	4	10000	1000					
3012	Bộ Thông Thiên_y 3 dòng sau mở khóa---------------------------------------------------										
3013	Nội ngoại công %	349	14194	6	10000	1000					
3014	Sinh mệnh %	350	843	6	10000	1000					
3015	Phòng thủ bạo kích	351	14204	2	10000	1000					
3016	Bộ Thông Thiên_Trang 3 dòng trước trưởng thành---------------------------------------------------										
3017	Điểm sinh lực	352	13721	25	10000	1000					
3018	Giảm thương bạo kích	353	14192	4	10000	1000					
3019	Giảm thọ thương %	354	483	3	10000	1000					
3020	Bộ Thông Thiên_Trang 3 dòng sau mở khóa---------------------------------------------------										
3021	Nội ngoại công %	355	14194	6	10000	1000					
3022	Nội ngoại phòng %	356	13758	1	10000	1000					
3023	Phòng thủ bạo kích	357	14204	2	10000	1000					
3024	Bộ Thông Thiên_Giới 3 dòng trước trưởng thành---------------------------------------------------										
3025	Sinh lực	358	13721	17	10000	1000					
3026	Bạo thương	359	14196	3	10000	1000					
3027	Chính xác	360	13564	2	0	0					
3028	Bộ Thông Thiên_Giới 3 dòng sau mở khóa---------------------------------------------------										
3029	Đánh mạnh 	361	14197	2	10000	1000					
3030	Nội ngoại công %	362	14194	2	10000	1000					
3031	Mật tịch cộng thêm tăng %	363	14198	2	10000	1000					
3032	Bộ Thông Thiên_Bội 3 dòng trước trưởng thành---------------------------------------------------										
3033	Sinh lực	364	13721	17	10000	1000					
3034	Bạo thương	365	14196	3	10000	1000					
3035	Né tránh	366	13537	3	0	0					
3036	Bộ Thông Thiên_Bội 3 dòng sau mở khóa---------------------------------------------------										
3037	Dược hiệu kéo dài	367	13767	3	10000	1000					
3038	Sinh mệnh %	368	843	6	10000	1000					
3039	Tỷ lệ xuất chiêu %	369	14137	2	10000	1000					
3040	Bộ Thông Thiên_Vũ khí nội công, nội kích 3 dòng trước trưởng thành---------------------------------------------------										
3041	Nội công 	370	13347	5	10000	1000					
3042	Tỷ lệ nội công	371	14199	4	10000	1000					
3043	Bạo thương	372	14196	4	10000	1000					
3044	Bộ Thông Thiên_Vũ khí ngoại công, sức mạnh 3 dòng trước trưởng thành---------------------------------------------------										
3045	Sức mạnh	373	13345	5	10000	1000					
3046	Tỷ lệ ngoại công	374	14201	4	10000	1000					
3047	Bạo thương	375	14196	4	10000	1000					
3048	Bộ Thông Thiên_Vũ khí sát thương, sức mạnh 3 dòng trước trưởng thành---------------------------------------------------										
3049	Sức mạnh	376	13345	5	10000	1000					
3050	Sát thương	377	14203	3	10000	1000					
3051	Bạo thương	378	14196	2	10000	1000					
3052	Bộ Thông Thiên_Vũ khí đàn nội công, thân pháp 3 dòng trước trưởng thành---------------------------------------------------										
3053	Thân pháp	379	13346	5	10000	1000					
3054	Tỷ lệ nội công	380	14199	4	10000	1000					
3055	Bạo thương	381	14196	4	10000	1000					
3056	Bộ Thông Thiên_Vũ khí sát thương linh hoạt 3 dòng trước trưởng thành---------------------------------------------------										
3057	Linh hoạt	382	13348	5	10000	1000					
3058	Sát thương	383	14203	3	10000	1000					
3059	Bạo thương	384	14196	4	10000	1000					
3060	vũ khí Thông Thiên( nội công) 3 opt mở khóa sau---------------------------------------------------										
