C¸c lo¹i ®¹o cô	§¹o cô cô thÓ	Ph©n lo¹i chi tiÕt	Thuéc tÝnh ngò hµnh	CÊp	Ng©n l­îng	Chän	Danh väng s­ m«n	 ®ång 	Ghi nhí giao ®Þch?	Tªn ®¹o cô (®Æt cuèi cïng, kh«ng ®äc theo tr×nh tù)
0	101	3082	0	9	999000000					H¹o NguyÖt-Du Long §Þa KhÊt Trang
0	101	3083	0	9	999000000					H¹o NguyÖt-Du Long §Þa KhÊt Trang
0	101	3084	0	9	999000000					H¹o NguyÖt-Du Long §Þa KhÊt Trang
0	101	3085	0	9	999000000					H¹o NguyÖt-Du Long §Þa KhÊt Trang
0	101	3086	0	9	999000000					H¹o NguyÖt-V« Cùc Thiªn T«n Trang
0	101	3087	0	9	999000000					H¹o NguyÖt-V« Cùc Thiªn T«n Trang
0	101	3088	0	9	999000000					H¹o NguyÖt-V« Cùc Thiªn T«n Trang
0	101	3089	0	9	999000000					H¹o NguyÖt-V« Cùc Thiªn T«n Trang
0	101	3090	0	9	999000000					H¹o NguyÖt-BÝch L¹c Thiªn T«n Trang
0	101	3091	0	9	999000000					H¹o NguyÖt-BÝch L¹c Thiªn T«n Trang
0	101	3092	0	9	999000000					H¹o NguyÖt-BÝch L¹c Thiªn T«n Trang
0	101	3093	0	9	999000000					H¹o NguyÖt-BÝch L¹c Thiªn T«n Trang
0	101	3094	0	9	999000000					H¹o NguyÖt-C¶m Thiªn §Êu Hån Trang
0	101	3095	0	9	999000000					H¹o NguyÖt-C¶m Thiªn §Êu Hån Trang
0	101	3096	0	9	999000000					H¹o NguyÖt-C¶m Thiªn §Êu Hån Trang
0	101	3097	0	9	999000000					H¹o NguyÖt-C¶m Thiªn §Êu Hån Trang
0	101	3098	0	9	999000000					H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3099	0	9	999000000					H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3100	0	9	999000000					H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3101	0	9	999000000					H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3102	0	9	999000000					H¹o NguyÖt-Quû Xóc Tµ ThÇn Trang
0	101	3103	0	9	999000000					H¹o NguyÖt-Quû Xóc Tµ ThÇn Trang
0	101	3104	0	9	999000000					H¹o NguyÖt-Quû Xóc Tµ ThÇn Trang
0	101	3105	0	9	999000000					H¹o NguyÖt-Quû Xóc Tµ ThÇn Trang
0	101	3106	0	9	999000000					H¹o NguyÖt-Vu Cèt §éc V­¬ng Trang
0	101	3107	0	9	999000000					H¹o NguyÖt-Vu Cèt §éc V­¬ng Trang
0	101	3108	0	9	999000000					H¹o NguyÖt-Vu Cèt §éc V­¬ng Trang
0	101	3109	0	9	999000000					H¹o NguyÖt-Vu Cèt §éc V­¬ng Trang
0	101	3110	0	9	999000000					H¹o NguyÖt-BÊt §éng Ch©n Tiªn Trang
0	101	3111	0	9	999000000					H¹o NguyÖt-BÊt §éng Ch©n Tiªn Trang
0	101	3112	0	9	999000000					H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3113	0	9	999000000					H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3114	0	9	999000000					H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3115	0	9	999000000					H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3116	0	9	999000000					H¹o NguyÖt-Cöu Thiªn Quû Phï Trang
0	101	3117	0	9	999000000					H¹o NguyÖt-Cöu Thiªn Quû Phï Trang
0	101	3118	0	9	999000000					H¹o NguyÖt-Cöu Thiªn Quû Phï Trang
0	101	3119	0	9	999000000					H¹o NguyÖt-Cöu Thiªn Quû Phï Trang
0	101	3120	0	9	999000000					H¹o NguyÖt-Ma ¶nh ThÇn T«ng Trang
0	101	3121	0	9	999000000					H¹o NguyÖt-Ma ¶nh ThÇn T«ng Trang
0	101	3122	0	9	999000000					H¹o NguyÖt-Ma ¶nh ThÇn T«ng Trang
0	101	3123	0	9	999000000					H¹o NguyÖt-Ma ¶nh ThÇn T«ng Trang
0	101	3124	0	9	999000000					H¹o NguyÖt-Tª V©n Tiªn Tö QuÇn
0	101	3125	0	9	999000000					H¹o NguyÖt-Tª V©n Tiªn Tö QuÇn
0	101	3126	0	9	999000000					H¹o NguyÖt-Phi H¹ Tiªn Tö 
0	101	3127	0	9	999000000					H¹o NguyÖt-Phi H¹ Tiªn Tö 
0	3	8972	0	9	999000000					H¹o NguyÖt-§é N¹n T«n Gi¶ PhËt §ao
0	0	8973	0	9	999000000					H¹o NguyÖt-§é KiÕp T«n Gi¶ PhËt Thñ
0	8	8974	0	9	999000000					H¹o NguyÖt-§é ¸ch T«n Gi¶ PhËt Tr­îng
0	1	8975	0	9	999000000					H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Tr©m
0	2	8976	0	9	999000000					H¹o NguyÖt-PhËt V©n Th¸nh C« Liªn KiÕm
0	10	8977	0	9	999000000					H¹o NguyÖt-PhËt TrÇn Th¸nh C« CÇm
0	0	8978	0	9	999000000					H¹o NguyÖt-Trôc Phông Thiªn C¸i Thñ
0	5	8979	0	9	999000000					H¹o NguyÖt-Du Long §Þa KhÊt C«n
0	2	8980	0	9	999000000					H¹o NguyÖt-V« Cùc Thiªn T«n Tóc KiÕm
0	9	8981	0	9	999000000					H¹o NguyÖt-BÝch L¹c Thiªn T«n Bót
0	6	8982	0	9	999000000					H¹o NguyÖt-C¶m Thiªn §Êu Hån Th­¬ng
0	4	8983	0	9	999000000					H¹o NguyÖt-§Þnh Thiªn ThÇn NghÖ Cung
0	7	8984	0	9	999000000					H¹o NguyÖt-Quû Xóc Tµ ThÇn §ao
0	11	8985	0	9	999000000					H¹o NguyÖt-Vu Cèt §éc V­¬ng Tr¶o
0	2	8986	0	9	999000000					H¹o NguyÖt-BÊt §éng Ch©n Tiªn KiÕm
0	3	8987	0	9	999000000					H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn §ao
0	9	8988	0	9	999000000					H¹o NguyÖt-Cöu Thiªn Quû Phï Bót
0	11	8989	0	9	999000000					H¹o NguyÖt-Ma ¶nh ThÇn T«ng Tr¶o
0	13	8990	0	9	999000000					H¹o NguyÖt-Tª V©n Tiªn Tö PhiÕn
0	12	8991	0	9	999000000					H¹o NguyÖt-Phi H¹ Tiªn Tö
0	3	8992	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ PhËt §ao
0	0	8993	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ PhËt Thñ
0	8	8994	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ PhËt Tr­îng
0	1	8995	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Tr©m
0	2	8996	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Liªn KiÕm
0	10	8997	0	9	999000000					DiÖu D­¬ng-PhËt TrÇn Th¸nh C« CÇm
0	0	8998	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Thñ
0	5	8999	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt C«n
0	2	9000	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Tóc KiÕm
0	9	9001	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Bót
0	6	9002	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Th­¬ng
0	4	9003	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Cung
0	7	9004	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn §ao
0	11	9005	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Tr¶o
0	2	9006	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn KiÕm
0	3	9007	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn §ao
0	9	9008	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Bót
0	11	9009	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Tr¶o
0	13	9010	0	9	999000000					DiÖu D­¬ng-Tª V©n Tiªn Tö PhiÕn
0	12	9011	0	9	999000000					DiÖu D­¬ng-Phi H¹ Tiªn Tö ¦u Lan Tiªu
0	102	3175	0	9	999000000					H¹o NguyÖt-¤ L©n B¶o Giíi
0	102	3176	0	9	999000000					DiÖu D­¬ng-¤ L©n B¶o Giíi
0	102	3177	0	9	999000000					H¹o NguyÖt-Tö Giao Ngäc Béi
0	102	3178	0	9	999000000					DiÖu D­¬ng-Tö Giao Ngäc Béi
0	102	3179	0	9	999000000					H¹o NguyÖt-V©n Hæ LÖnh
0	102	3180	0	9	999000000					DiÖu D­¬ng-V©n Hæ LÖnh
0	102	3181	0	9	999000000					H¹o NguyÖt-XÝch T­íc Hoµn
0	102	3182	0	9	999000000					DiÖu D­¬ng-XÝch T­íc Hoµn
0	102	3183	0	9	999000000					H¹o NguyÖt-BÝch Quy Liªn
0	102	3184	0	9	999000000					DiÖu D­¬ng-BÝch Quy Liªn
0	102	3185	0	9	999000000					DiÖu D­¬ng To¸i Hoµng-¤ L©n B¶o Giíi
0	102	3186	0	9	999000000					DiÖu D­¬ng To¸i Hoµng-Tö Giao Ngäc Béi
0	102	3187	0	9	999000000					DiÖu D­¬ng To¸i Hoµng-V©n Hæ LÖnh
0	102	3188	0	9	999000000					DiÖu D­¬ng To¸i Hoµng-XÝch T­íc Hoµn
0	102	3189	0	9	999000000					DiÖu D­¬ng To¸i Hoµng-BÝch Quy Liªn
0	102	3190	0	9	999000000					DiÖu D­¬ng Thiªn Cung-¤ L©n B¶o Giíi
0	102	3191	0	9	999000000					DiÖu D­¬ng Thiªn Cung-Tö Giao Ngäc Béi
0	102	3192	0	9	999000000					DiÖu D­¬ng Thiªn Cung-V©n Hæ LÖnh
0	102	3193	0	9	999000000					DiÖu D­¬ng Thiªn Cung-XÝch T­íc Hoµn
0	102	3194	0	9	999000000					DiÖu D­¬ng Thiªn Cung-BÝch Quy Liªn
0	103	3128	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ M·o
0	103	3129	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ M·o
0	103	3130	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ M·o
0	103	3131	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ M·o
0	103	3132	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ M·o
0	103	3133	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ M·o
0	103	3134	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Qu¸n
0	103	3135	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Qu¸n
0	103	3136	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Qu¸n
0	103	3137	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Qu¸n
0	103	3138	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Tr©m
0	103	3139	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Tr©m
0	103	3140	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Tr©m
0	103	3141	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Tr©m
0	103	3142	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i C©n
0	103	3143	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i C©n
0	103	3144	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i C©n
0	103	3145	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i C©n
0	103	3146	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt C©n
0	103	3147	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt C©n
0	103	3148	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt C©n
0	103	3149	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt C©n
0	103	3150	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Qu¸n
0	103	3151	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Qu¸n
0	103	3152	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Qu¸n
0	103	3153	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Qu¸n
0	103	3154	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Qu¸n
0	103	3155	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Qu¸n
0	103	3156	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Qu¸n
0	103	3157	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Qu¸n
0	103	3158	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Kh«i
0	103	3159	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Kh«i
0	103	3160	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Kh«i
0	103	3161	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Kh«i
0	103	3162	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Kh«i
0	103	3163	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Kh«i
0	103	3164	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Kh«i
0	103	3165	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Kh«i
0	103	3166	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn C©n
0	103	3167	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn C©n
0	103	3168	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn C©n
0	103	3169	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn C©n
0	103	3170	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng C©n
0	103	3171	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng C©n
0	103	3172	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng C©n
0	103	3173	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng C©n
0	103	3174	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Qu¸n
0	103	3175	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Qu¸n
0	103	3176	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn C©n
0	103	3177	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn C©n
0	103	3178	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn C©n
0	103	3179	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn C©n
0	103	3180	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Qu¸n
0	103	3181	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Qu¸n
0	103	3182	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Qu¸n
0	103	3183	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Qu¸n
0	103	3184	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Qu¸n
0	103	3185	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Qu¸n
0	103	3186	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Qu¸n
0	103	3187	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Qu¸n
0	103	3188	0	9	999000000					DiÖu D­¬ng-Tª V©n Tiªn Tö Tr©m
0	103	3189	0	9	999000000					DiÖu D­¬ng-Tª V©n Tiªn Tö Tr©m
0	103	3190	0	9	999000000					DiÖu D­¬ng-Phi H¹ Tiªn Tö Tr©m
0	103	3191	0	9	999000000					DiÖu D­¬ng-Phi H¹ Tiªn Tö Tr©m
0	100	3128	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ Bµo
0	100	3129	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ Bµo
0	100	3130	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ Bµo
0	100	3131	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ Bµo
0	100	3132	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ Bµo
0	100	3133	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ Bµo
0	100	3134	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Y
0	100	3135	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Y
0	100	3136	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Y
0	100	3137	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Y
0	100	3138	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Y
0	100	3139	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« Y
0	100	3140	0	9	999000000					DiÖu D­¬ng-PhËt TrÇn Th¸nh C« Y
0	100	3141	0	9	999000000					DiÖu D­¬ng-PhËt TrÇn Th¸nh C« Y
0	100	3142	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Y
0	100	3143	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Y
0	100	3144	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Y
0	100	3145	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Y
0	100	3146	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Y
0	100	3147	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Y
0	100	3148	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Y
0	100	3149	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Y
0	100	3150	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Bµo
0	100	3151	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Bµo
0	100	3152	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Bµo
0	100	3153	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Bµo
0	100	3154	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Bµo
0	100	3155	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Bµo
0	100	3156	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Bµo
0	100	3157	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Bµo
0	100	3158	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Gi¸p
0	100	3159	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Gi¸p
0	100	3160	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Gi¸p
0	100	3161	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Gi¸p
0	100	3162	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Gi¸p
0	100	3163	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Gi¸p
0	100	3164	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Gi¸p
0	100	3165	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Gi¸p
0	100	3166	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Y
0	100	3167	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Y
0	100	3168	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Y
0	100	3169	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Y
0	100	3170	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Y
0	100	3171	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Y
0	100	3172	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Y
0	100	3173	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Y
0	100	3174	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Bµo
0	100	3175	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Bµo
0	100	3176	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Y
0	100	3177	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Y
0	100	3178	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Y
0	100	3179	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Y
0	100	3180	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Bµo
0	100	3181	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Bµo
0	100	3182	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Bµo
0	100	3183	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Bµo
0	100	3184	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Bµo
0	100	3185	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Bµo
0	100	3186	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Bµo
0	100	3187	0	9	999000000					DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Bµo
0	100	3188	0	9	999000000					DiÖu D­¬ng-Tª V©n Tiªn Tö Y
0	100	3189	0	9	999000000					DiÖu D­¬ng-Tª V©n Tiªn Tö Y
0	100	3190	0	9	999000000					DiÖu D­¬ng-Phi H¹ Tiªn Tö Y
0	100	3191	0	9	999000000					DiÖu D­¬ng-Phi H¹ Tiªn Tö Y
0	101	3128	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ Trang
0	101	3129	0	9	999000000					DiÖu D­¬ng-§é N¹n T«n Gi¶ Trang
0	101	3130	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ Trang
0	101	3131	0	9	999000000					DiÖu D­¬ng-§é KiÕp T«n Gi¶ Trang
0	101	3132	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ Trang
0	101	3133	0	9	999000000					DiÖu D­¬ng-§é ¸ch T«n Gi¶ Trang
0	101	3134	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Trang
0	101	3135	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Trang
0	101	3136	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Trang
0	101	3137	0	9	999000000					DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Trang
0	101	3138	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« QuÇn
0	101	3139	0	9	999000000					DiÖu D­¬ng-PhËt V©n Th¸nh C« QuÇn
0	101	3140	0	9	999000000					DiÖu D­¬ng-PhËt TrÇn Th¸nh C« QuÇn
0	101	3141	0	9	999000000					DiÖu D­¬ng-PhËt TrÇn Th¸nh C« QuÇn
0	101	3142	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Trang
0	101	3143	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Trang
0	101	3144	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Trang
0	101	3145	0	9	999000000					DiÖu D­¬ng-Trôc Phông Thiªn C¸i Trang
0	101	3146	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Trang
0	101	3147	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Trang
0	101	3148	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Trang
0	101	3149	0	9	999000000					DiÖu D­¬ng-Du Long §Þa KhÊt Trang
0	101	3150	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Trang
0	101	3151	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Trang
0	101	3152	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Trang
0	101	3153	0	9	999000000					DiÖu D­¬ng-V« Cùc Thiªn T«n Trang
0	101	3154	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Trang
0	101	3155	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Trang
0	101	3156	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Trang
0	101	3157	0	9	999000000					DiÖu D­¬ng-BÝch L¹c Thiªn T«n Trang
0	101	3158	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Trang
0	101	3159	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Trang
0	101	3160	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Trang
0	101	3161	0	9	999000000					DiÖu D­¬ng-C¶m Thiªn §Êu Hån Trang
0	101	3162	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3163	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3164	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3165	0	9	999000000					DiÖu D­¬ng-§Þnh Thiªn ThÇn NghÖ Trang
0	101	3166	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Trang
0	101	3167	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Trang
0	101	3168	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Trang
0	101	3169	0	9	999000000					DiÖu D­¬ng-Quû Xóc Tµ ThÇn Trang
0	101	3170	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Trang
0	101	3171	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Trang
0	101	3172	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Trang
0	101	3173	0	9	999000000					DiÖu D­¬ng-Vu Cèt §éc V­¬ng Trang
0	101	3174	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Trang
0	101	3175	0	9	999000000					DiÖu D­¬ng-BÊt §éng Ch©n Tiªn Trang
0	101	3176	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3177	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3178	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3179	0	9	999000000					DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn Trang
0	101	3180	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Trang
0	101	3181	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Trang
0	101	3182	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Trang
0	101	3183	0	9	999000000					DiÖu D­¬ng-Cöu Thiªn Quû Phï Trang
